Channel,Time,Value,Bout_Length
data_29,2024-02-25 21:20:00,1,5.0
data_29,2024-02-25 21:25:00,0,7.0
data_29,2024-02-25 21:32:00,1,13.0
data_29,2024-02-25 21:45:00,0,13.0
data_29,2024-02-25 21:58:00,1,12.0
data_29,2024-02-25 22:10:00,0,3.0
data_29,2024-02-25 22:13:00,1,5.0
data_29,2024-02-25 22:18:00,0,6.0
data_29,2024-02-25 22:24:00,1,9.0
data_29,2024-02-25 22:33:00,0,4.0
data_29,2024-02-25 22:37:00,1,5.0
data_29,2024-02-25 22:42:00,0,19.0
data_29,2024-02-25 23:01:00,1,5.0
data_29,2024-02-25 23:06:00,0,45.0
data_29,2024-02-25 23:51:00,1,5.0
data_29,2024-02-25 23:56:00,0,11.0
data_29,2024-02-26 00:07:00,1,5.0
data_29,2024-02-26 00:12:00,0,23.0
data_29,2024-02-26 00:35:00,1,5.0
data_29,2024-02-26 00:40:00,0,17.0
data_29,2024-02-26 00:57:00,1,19.0
data_29,2024-02-26 01:16:00,0,29.0
data_29,2024-02-26 01:45:00,1,15.0
data_29,2024-02-26 02:00:00,0,11.0
data_29,2024-02-26 02:11:00,1,6.0
data_29,2024-02-26 02:17:00,0,26.0
data_29,2024-02-26 02:43:00,1,5.0
data_29,2024-02-26 02:48:00,0,8.0
data_29,2024-02-26 02:56:00,1,5.0
data_29,2024-02-26 03:01:00,0,12.0
data_29,2024-02-26 03:13:00,1,5.0
data_29,2024-02-26 03:18:00,0,2.0
data_29,2024-02-26 03:20:00,1,7.0
data_29,2024-02-26 03:27:00,0,6.0
data_29,2024-02-26 03:33:00,1,6.0
data_29,2024-02-26 03:39:00,0,3.0
data_29,2024-02-26 03:42:00,1,15.0
data_29,2024-02-26 03:57:00,0,6.0
data_29,2024-02-26 04:03:00,1,10.0
data_29,2024-02-26 04:13:00,0,9.0
data_29,2024-02-26 04:22:00,1,32.0
data_29,2024-02-26 04:54:00,0,1.0
data_29,2024-02-26 04:55:00,1,26.0
data_29,2024-02-26 05:21:00,0,1.0
data_29,2024-02-26 05:22:00,1,264.0
data_29,2024-02-26 09:46:00,0,4.0
data_29,2024-02-26 09:50:00,1,58.0
data_29,2024-02-26 10:48:00,0,1.0
data_29,2024-02-26 10:49:00,1,73.0
data_29,2024-02-26 12:02:00,0,4.0
data_29,2024-02-26 12:06:00,1,11.0
data_29,2024-02-26 12:17:00,0,7.0
data_29,2024-02-26 12:24:00,1,5.0
data_29,2024-02-26 12:29:00,0,1.0
data_29,2024-02-26 12:30:00,1,9.0
data_29,2024-02-26 12:39:00,0,1.0
data_29,2024-02-26 12:40:00,1,5.0
data_29,2024-02-26 12:45:00,0,6.0
data_29,2024-02-26 12:51:00,1,24.0
data_29,2024-02-26 13:15:00,0,2.0
data_29,2024-02-26 13:17:00,1,20.0
data_29,2024-02-26 13:37:00,0,1.0
data_29,2024-02-26 13:38:00,1,33.0
data_29,2024-02-26 14:11:00,0,1.0
data_29,2024-02-26 14:12:00,1,25.0
data_29,2024-02-26 14:37:00,0,3.0
data_29,2024-02-26 14:40:00,1,66.0
data_29,2024-02-26 15:46:00,0,2.0
data_29,2024-02-26 15:48:00,1,15.0
data_29,2024-02-26 16:03:00,0,7.0
data_29,2024-02-26 16:10:00,1,6.0
data_29,2024-02-26 16:16:00,0,7.0
data_29,2024-02-26 16:23:00,1,68.0
data_29,2024-02-26 17:31:00,0,1.0
data_29,2024-02-26 17:32:00,1,92.0
data_29,2024-02-26 19:04:00,0,5.0
data_29,2024-02-26 19:09:00,1,34.0
data_29,2024-02-26 19:43:00,0,1.0
data_29,2024-02-26 19:44:00,1,64.0
data_29,2024-02-26 20:48:00,0,4.0
data_29,2024-02-26 20:52:00,1,14.0
data_29,2024-02-26 21:06:00,0,8.0
data_29,2024-02-26 21:14:00,1,36.0
data_29,2024-02-26 21:50:00,0,12.0
data_29,2024-02-26 22:02:00,1,5.0
data_29,2024-02-26 22:07:00,0,1.0
data_29,2024-02-26 22:08:00,1,5.0
data_29,2024-02-26 22:13:00,0,3.0
data_29,2024-02-26 22:16:00,1,24.0
data_29,2024-02-26 22:40:00,0,26.0
data_29,2024-02-26 23:06:00,1,11.0
data_29,2024-02-26 23:17:00,0,13.0
data_29,2024-02-26 23:30:00,1,8.0
data_29,2024-02-26 23:38:00,0,20.0
data_29,2024-02-26 23:58:00,1,7.0
data_29,2024-02-27 00:05:00,0,15.0
data_29,2024-02-27 00:20:00,1,34.0
data_29,2024-02-27 00:54:00,0,7.0
data_29,2024-02-27 01:01:00,1,12.0
data_29,2024-02-27 01:13:00,0,5.0
data_29,2024-02-27 01:18:00,1,7.0
data_29,2024-02-27 01:25:00,0,53.0
data_29,2024-02-27 02:18:00,1,5.0
data_29,2024-02-27 02:23:00,0,6.0
data_29,2024-02-27 02:29:00,1,9.0
data_29,2024-02-27 02:38:00,0,56.0
data_29,2024-02-27 03:34:00,1,8.0
data_29,2024-02-27 03:42:00,0,20.0
data_29,2024-02-27 04:02:00,1,5.0
data_29,2024-02-27 04:07:00,0,3.0
data_29,2024-02-27 04:10:00,1,5.0
data_29,2024-02-27 04:15:00,0,5.0
data_29,2024-02-27 04:20:00,1,6.0
data_29,2024-02-27 04:26:00,0,2.0
data_29,2024-02-27 04:28:00,1,22.0
data_29,2024-02-27 04:50:00,0,3.0
data_29,2024-02-27 04:53:00,1,5.0
data_29,2024-02-27 04:58:00,0,5.0
data_29,2024-02-27 05:03:00,1,12.0
data_29,2024-02-27 05:15:00,0,6.0
data_29,2024-02-27 05:21:00,1,8.0
data_29,2024-02-27 05:29:00,0,1.0
data_29,2024-02-27 05:30:00,1,5.0
data_29,2024-02-27 05:35:00,0,2.0
data_29,2024-02-27 05:37:00,1,235.0
data_29,2024-02-27 09:32:00,0,2.0
data_29,2024-02-27 09:34:00,1,60.0
data_29,2024-02-27 10:34:00,0,1.0
data_29,2024-02-27 10:35:00,1,14.0
data_29,2024-02-27 10:49:00,0,7.0
data_29,2024-02-27 10:56:00,1,10.0
data_29,2024-02-27 11:06:00,0,1.0
data_29,2024-02-27 11:07:00,1,54.0
data_29,2024-02-27 12:01:00,0,3.0
data_29,2024-02-27 12:04:00,1,9.0
data_29,2024-02-27 12:13:00,0,3.0
data_29,2024-02-27 12:16:00,1,17.0
data_29,2024-02-27 12:33:00,0,1.0
data_29,2024-02-27 12:34:00,1,9.0
data_29,2024-02-27 12:43:00,0,1.0
data_29,2024-02-27 12:44:00,1,6.0
data_29,2024-02-27 12:50:00,0,3.0
data_29,2024-02-27 12:53:00,1,18.0
data_29,2024-02-27 13:11:00,0,1.0
data_29,2024-02-27 13:12:00,1,31.0
data_29,2024-02-27 13:43:00,0,15.0
data_29,2024-02-27 13:58:00,1,55.0
data_29,2024-02-27 14:53:00,0,1.0
data_29,2024-02-27 14:54:00,1,10.0
data_29,2024-02-27 15:04:00,0,2.0
data_29,2024-02-27 15:06:00,1,54.0
data_29,2024-02-27 16:00:00,0,5.0
data_29,2024-02-27 16:05:00,1,26.0
data_29,2024-02-27 16:31:00,0,5.0
data_29,2024-02-27 16:36:00,1,7.0
data_29,2024-02-27 16:43:00,0,4.0
data_29,2024-02-27 16:47:00,1,290.0
data_29,2024-02-27 21:37:00,0,1.0
data_29,2024-02-27 21:38:00,1,55.0
data_29,2024-02-27 22:33:00,0,11.0
data_29,2024-02-27 22:44:00,1,18.0
data_29,2024-02-27 23:02:00,0,1.0
data_29,2024-02-27 23:03:00,1,26.0
data_29,2024-02-27 23:29:00,0,1.0
data_29,2024-02-27 23:30:00,1,7.0
data_29,2024-02-27 23:37:00,0,3.0
data_29,2024-02-27 23:40:00,1,19.0
data_30,2024-02-24 00:00:00,1,14.0
data_30,2024-02-24 00:14:00,0,27.0
data_30,2024-02-24 00:41:00,1,5.0
data_30,2024-02-24 00:46:00,0,4.0
data_30,2024-02-24 00:50:00,1,8.0
data_30,2024-02-24 00:58:00,0,68.0
data_30,2024-02-24 02:06:00,1,16.0
data_30,2024-02-24 02:22:00,0,11.0
data_30,2024-02-24 02:33:00,1,53.0
data_30,2024-02-24 03:26:00,0,6.0
data_30,2024-02-24 03:32:00,1,463.0
data_30,2024-02-24 11:15:00,0,1.0
data_30,2024-02-24 11:16:00,1,76.0
data_30,2024-02-24 12:32:00,0,3.0
data_30,2024-02-24 12:35:00,1,30.0
data_30,2024-02-24 13:05:00,0,17.0
data_30,2024-02-24 13:22:00,1,26.0
data_30,2024-02-24 13:48:00,0,3.0
data_30,2024-02-24 13:51:00,1,30.0
data_30,2024-02-24 14:21:00,0,2.0
data_30,2024-02-24 14:23:00,1,22.0
data_30,2024-02-24 14:45:00,0,2.0
data_30,2024-02-24 14:47:00,1,227.0
data_30,2024-02-24 18:34:00,0,1.0
data_30,2024-02-24 18:35:00,1,9.0
data_30,2024-02-24 18:44:00,0,1.0
data_30,2024-02-24 18:45:00,1,7.0
data_30,2024-02-24 18:52:00,0,3.0
data_30,2024-02-24 18:55:00,1,20.0
data_30,2024-02-24 19:15:00,0,9.0
data_30,2024-02-24 19:24:00,1,10.0
data_30,2024-02-24 19:34:00,0,16.0
data_30,2024-02-24 19:50:00,1,12.0
data_30,2024-02-24 20:02:00,0,12.0
data_30,2024-02-24 20:14:00,1,7.0
data_30,2024-02-24 20:21:00,0,29.0
data_30,2024-02-24 20:50:00,1,14.0
data_30,2024-02-24 21:04:00,0,20.0
data_30,2024-02-24 21:24:00,1,6.0
data_30,2024-02-24 21:30:00,0,1.0
data_30,2024-02-24 21:31:00,1,15.0
data_30,2024-02-24 21:46:00,0,23.0
data_30,2024-02-24 22:09:00,1,18.0
data_30,2024-02-24 22:27:00,0,2.0
data_30,2024-02-24 22:29:00,1,5.0
data_30,2024-02-24 22:34:00,0,2.0
data_30,2024-02-24 22:36:00,1,11.0
data_30,2024-02-24 22:47:00,0,1.0
data_30,2024-02-24 22:48:00,1,23.0
data_30,2024-02-24 23:11:00,0,1.0
data_30,2024-02-24 23:12:00,1,5.0
data_30,2024-02-24 23:17:00,0,15.0
data_30,2024-02-24 23:32:00,1,7.0
data_30,2024-02-24 23:39:00,0,2.0
data_30,2024-02-24 23:41:00,1,6.0
data_30,2024-02-24 23:47:00,0,25.0
data_30,2024-02-25 00:12:00,1,6.0
data_30,2024-02-25 00:18:00,0,2.0
data_30,2024-02-25 00:20:00,1,5.0
data_30,2024-02-25 00:25:00,0,59.0
data_30,2024-02-25 01:24:00,1,18.0
data_30,2024-02-25 01:42:00,0,2.0
data_30,2024-02-25 01:44:00,1,6.0
data_30,2024-02-25 01:50:00,0,1.0
data_30,2024-02-25 01:51:00,1,8.0
data_30,2024-02-25 01:59:00,0,3.0
data_30,2024-02-25 02:02:00,1,9.0
data_30,2024-02-25 02:11:00,0,6.0
data_30,2024-02-25 02:17:00,1,5.0
data_30,2024-02-25 02:22:00,0,9.0
data_30,2024-02-25 02:31:00,1,19.0
data_30,2024-02-25 02:50:00,0,18.0
data_30,2024-02-25 03:08:00,1,9.0
data_30,2024-02-25 03:17:00,0,8.0
data_30,2024-02-25 03:25:00,1,9.0
data_30,2024-02-25 03:34:00,0,36.0
data_30,2024-02-25 04:10:00,1,68.0
data_30,2024-02-25 05:18:00,0,4.0
data_30,2024-02-25 05:22:00,1,21.0
data_30,2024-02-25 05:43:00,0,1.0
data_30,2024-02-25 05:44:00,1,275.0
data_30,2024-02-25 10:19:00,0,2.0
data_30,2024-02-25 10:21:00,1,55.0
data_30,2024-02-25 11:16:00,0,5.0
data_30,2024-02-25 11:21:00,1,49.0
data_30,2024-02-25 12:10:00,0,1.0
data_30,2024-02-25 12:11:00,1,25.0
data_30,2024-02-25 12:36:00,0,7.0
data_30,2024-02-25 12:43:00,1,24.0
data_30,2024-02-25 13:07:00,0,1.0
data_30,2024-02-25 13:08:00,1,8.0
data_30,2024-02-25 13:16:00,0,2.0
data_30,2024-02-25 13:18:00,1,20.0
data_30,2024-02-25 13:38:00,0,3.0
data_30,2024-02-25 13:41:00,1,75.0
data_30,2024-02-25 14:56:00,0,3.0
data_30,2024-02-25 14:59:00,1,45.0
data_30,2024-02-25 15:44:00,0,1.0
data_30,2024-02-25 15:45:00,1,11.0
data_30,2024-02-25 15:56:00,0,4.0
data_30,2024-02-25 16:00:00,1,37.0
data_30,2024-02-25 16:37:00,0,8.0
data_30,2024-02-25 16:45:00,1,136.0
data_30,2024-02-25 19:01:00,0,3.0
data_30,2024-02-25 19:04:00,1,49.0
data_30,2024-02-25 19:53:00,0,59.0
data_30,2024-02-25 20:52:00,1,7.0
data_30,2024-02-25 20:59:00,0,2.0
data_30,2024-02-25 21:01:00,1,5.0
data_30,2024-02-25 21:06:00,0,3.0
data_30,2024-02-25 21:09:00,1,5.0
data_30,2024-02-25 21:14:00,0,67.0
data_30,2024-02-25 22:21:00,1,26.0
data_30,2024-02-25 22:47:00,0,46.0
data_30,2024-02-25 23:33:00,1,23.0
data_30,2024-02-25 23:56:00,0,56.0
data_30,2024-02-26 00:52:00,1,16.0
data_30,2024-02-26 01:08:00,0,68.0
data_30,2024-02-26 02:16:00,1,36.0
data_30,2024-02-26 02:52:00,0,1.0
data_30,2024-02-26 02:53:00,1,6.0
data_30,2024-02-26 02:59:00,0,40.0
data_30,2024-02-26 03:39:00,1,18.0
data_30,2024-02-26 03:57:00,0,26.0
data_30,2024-02-26 04:23:00,1,10.0
data_30,2024-02-26 04:33:00,0,33.0
data_30,2024-02-26 05:06:00,1,23.0
data_30,2024-02-26 05:29:00,0,6.0
data_30,2024-02-26 05:35:00,1,310.0
data_30,2024-02-26 10:45:00,0,1.0
data_30,2024-02-26 10:46:00,1,88.0
data_30,2024-02-26 12:14:00,0,1.0
data_30,2024-02-26 12:15:00,1,6.0
data_30,2024-02-26 12:21:00,0,2.0
data_30,2024-02-26 12:23:00,1,39.0
data_30,2024-02-26 13:02:00,0,1.0
data_30,2024-02-26 13:03:00,1,5.0
data_30,2024-02-26 13:08:00,0,4.0
data_30,2024-02-26 13:12:00,1,7.0
data_30,2024-02-26 13:19:00,0,3.0
data_30,2024-02-26 13:22:00,1,54.0
data_30,2024-02-26 14:16:00,0,1.0
data_30,2024-02-26 14:17:00,1,67.0
data_30,2024-02-26 15:24:00,0,5.0
data_30,2024-02-26 15:29:00,1,33.0
data_30,2024-02-26 16:02:00,0,4.0
data_30,2024-02-26 16:06:00,1,16.0
data_30,2024-02-26 16:22:00,0,3.0
data_30,2024-02-26 16:25:00,1,149.0
data_30,2024-02-26 18:54:00,0,30.0
data_30,2024-02-26 19:24:00,1,28.0
data_30,2024-02-26 19:52:00,0,95.0
data_30,2024-02-26 21:27:00,1,24.0
data_30,2024-02-26 21:51:00,0,13.0
data_30,2024-02-26 22:04:00,1,5.0
data_30,2024-02-26 22:09:00,0,42.0
data_30,2024-02-26 22:51:00,1,10.0
data_30,2024-02-26 23:01:00,0,2.0
data_30,2024-02-26 23:03:00,1,24.0
data_30,2024-02-26 23:27:00,0,14.0
data_30,2024-02-26 23:41:00,1,10.0
data_30,2024-02-26 23:51:00,0,8.0
data_30,2024-02-26 23:59:00,1,5.0
data_30,2024-02-27 00:04:00,0,7.0
data_30,2024-02-27 00:11:00,1,16.0
data_30,2024-02-27 00:27:00,0,8.0
data_30,2024-02-27 00:35:00,1,5.0
data_30,2024-02-27 00:40:00,0,40.0
data_30,2024-02-27 01:20:00,1,5.0
data_30,2024-02-27 01:25:00,0,83.0
data_30,2024-02-27 02:48:00,1,9.0
data_30,2024-02-27 02:57:00,0,2.0
data_30,2024-02-27 02:59:00,1,17.0
data_30,2024-02-27 03:16:00,0,12.0
data_30,2024-02-27 03:28:00,1,5.0
data_30,2024-02-27 03:33:00,0,2.0
data_30,2024-02-27 03:35:00,1,5.0
data_30,2024-02-27 03:40:00,0,4.0
data_30,2024-02-27 03:44:00,1,16.0
data_30,2024-02-27 04:00:00,0,4.0
data_30,2024-02-27 04:04:00,1,5.0
data_30,2024-02-27 04:09:00,0,6.0
data_30,2024-02-27 04:15:00,1,9.0
data_30,2024-02-27 04:24:00,0,6.0
data_30,2024-02-27 04:30:00,1,33.0
data_30,2024-02-27 05:03:00,0,6.0
data_30,2024-02-27 05:09:00,1,402.0
data_30,2024-02-27 11:51:00,0,1.0
data_30,2024-02-27 11:52:00,1,10.0
data_30,2024-02-27 12:02:00,0,4.0
data_30,2024-02-27 12:06:00,1,55.0
data_30,2024-02-27 13:01:00,0,4.0
data_30,2024-02-27 13:05:00,1,10.0
data_30,2024-02-27 13:15:00,0,1.0
data_30,2024-02-27 13:16:00,1,36.0
data_30,2024-02-27 13:52:00,0,4.0
data_30,2024-02-27 13:56:00,1,83.0
data_30,2024-02-27 15:19:00,0,2.0
data_30,2024-02-27 15:21:00,1,218.0
data_30,2024-02-27 18:59:00,0,11.0
data_30,2024-02-27 19:10:00,1,35.0
data_30,2024-02-27 19:45:00,0,49.0
data_30,2024-02-27 20:34:00,1,5.0
data_30,2024-02-27 20:39:00,0,4.0
data_30,2024-02-27 20:43:00,1,18.0
data_30,2024-02-27 21:01:00,0,30.0
data_30,2024-02-27 21:31:00,1,17.0
data_30,2024-02-27 21:48:00,0,36.0
data_30,2024-02-27 22:24:00,1,20.0
data_30,2024-02-27 22:44:00,0,63.0
data_30,2024-02-27 23:47:00,1,5.0
data_31,2024-02-24 00:00:00,0,34.0
data_31,2024-02-24 00:34:00,1,14.0
data_31,2024-02-24 00:48:00,0,8.0
data_31,2024-02-24 00:56:00,1,24.0
data_31,2024-02-24 01:20:00,0,4.0
data_31,2024-02-24 01:24:00,1,7.0
data_31,2024-02-24 01:31:00,0,1.0
data_31,2024-02-24 01:32:00,1,6.0
data_31,2024-02-24 01:38:00,0,105.0
data_31,2024-02-24 03:23:00,1,5.0
data_31,2024-02-24 03:28:00,0,58.0
data_31,2024-02-24 04:26:00,1,5.0
data_31,2024-02-24 04:31:00,0,50.0
data_31,2024-02-24 05:21:00,1,9.0
data_31,2024-02-24 05:30:00,0,12.0
data_31,2024-02-24 05:42:00,1,169.0
data_31,2024-02-24 08:31:00,0,1.0
data_31,2024-02-24 08:32:00,1,54.0
data_31,2024-02-24 09:26:00,0,1.0
data_31,2024-02-24 09:27:00,1,19.0
data_31,2024-02-24 09:46:00,0,3.0
data_31,2024-02-24 09:49:00,1,19.0
data_31,2024-02-24 10:08:00,0,6.0
data_31,2024-02-24 10:14:00,1,10.0
data_31,2024-02-24 10:24:00,0,7.0
data_31,2024-02-24 10:31:00,1,8.0
data_31,2024-02-24 10:39:00,0,5.0
data_31,2024-02-24 10:44:00,1,7.0
data_31,2024-02-24 10:51:00,0,1.0
data_31,2024-02-24 10:52:00,1,9.0
data_31,2024-02-24 11:01:00,0,5.0
data_31,2024-02-24 11:06:00,1,7.0
data_31,2024-02-24 11:13:00,0,8.0
data_31,2024-02-24 11:21:00,1,7.0
data_31,2024-02-24 11:28:00,0,6.0
data_31,2024-02-24 11:34:00,1,24.0
data_31,2024-02-24 11:58:00,0,6.0
data_31,2024-02-24 12:04:00,1,21.0
data_31,2024-02-24 12:25:00,0,19.0
data_31,2024-02-24 12:44:00,1,15.0
data_31,2024-02-24 12:59:00,0,27.0
data_31,2024-02-24 13:26:00,1,7.0
data_31,2024-02-24 13:33:00,0,11.0
data_31,2024-02-24 13:44:00,1,14.0
data_31,2024-02-24 13:58:00,0,5.0
data_31,2024-02-24 14:03:00,1,5.0
data_31,2024-02-24 14:08:00,0,2.0
data_31,2024-02-24 14:10:00,1,10.0
data_31,2024-02-24 14:20:00,0,4.0
data_31,2024-02-24 14:24:00,1,12.0
data_31,2024-02-24 14:36:00,0,3.0
data_31,2024-02-24 14:39:00,1,9.0
data_31,2024-02-24 14:48:00,0,2.0
data_31,2024-02-24 14:50:00,1,17.0
data_31,2024-02-24 15:07:00,0,2.0
data_31,2024-02-24 15:09:00,1,5.0
data_31,2024-02-24 15:14:00,0,6.0
data_31,2024-02-24 15:20:00,1,16.0
data_31,2024-02-24 15:36:00,0,1.0
data_31,2024-02-24 15:37:00,1,14.0
data_31,2024-02-24 15:51:00,0,2.0
data_31,2024-02-24 15:53:00,1,29.0
data_31,2024-02-24 16:22:00,0,2.0
data_31,2024-02-24 16:24:00,1,21.0
data_31,2024-02-24 16:45:00,0,1.0
data_31,2024-02-24 16:46:00,1,26.0
data_31,2024-02-24 17:12:00,0,3.0
data_31,2024-02-24 17:15:00,1,64.0
data_31,2024-02-24 18:19:00,0,245.0
data_31,2024-02-24 22:24:00,1,39.0
data_31,2024-02-24 23:03:00,0,6.0
data_31,2024-02-24 23:09:00,1,14.0
data_31,2024-02-24 23:23:00,0,186.0
data_31,2024-02-25 02:29:00,1,5.0
data_31,2024-02-25 02:34:00,0,30.0
data_31,2024-02-25 03:04:00,1,5.0
data_31,2024-02-25 03:09:00,0,65.0
data_31,2024-02-25 04:14:00,1,10.0
data_31,2024-02-25 04:24:00,0,1.0
data_31,2024-02-25 04:25:00,1,7.0
data_31,2024-02-25 04:32:00,0,20.0
data_31,2024-02-25 04:52:00,1,6.0
data_31,2024-02-25 04:58:00,0,9.0
data_31,2024-02-25 05:07:00,1,6.0
data_31,2024-02-25 05:13:00,0,19.0
data_31,2024-02-25 05:32:00,1,7.0
data_31,2024-02-25 05:39:00,0,18.0
data_31,2024-02-25 05:57:00,1,120.0
data_31,2024-02-25 07:57:00,0,1.0
data_31,2024-02-25 07:58:00,1,20.0
data_31,2024-02-25 08:18:00,0,3.0
data_31,2024-02-25 08:21:00,1,7.0
data_31,2024-02-25 08:28:00,0,1.0
data_31,2024-02-25 08:29:00,1,8.0
data_31,2024-02-25 08:37:00,0,1.0
data_31,2024-02-25 08:38:00,1,16.0
data_31,2024-02-25 08:54:00,0,11.0
data_31,2024-02-25 09:05:00,1,29.0
data_31,2024-02-25 09:34:00,0,10.0
data_31,2024-02-25 09:44:00,1,7.0
data_31,2024-02-25 09:51:00,0,5.0
data_31,2024-02-25 09:56:00,1,13.0
data_31,2024-02-25 10:09:00,0,29.0
data_31,2024-02-25 10:38:00,1,26.0
data_31,2024-02-25 11:04:00,0,1.0
data_31,2024-02-25 11:05:00,1,6.0
data_31,2024-02-25 11:11:00,0,2.0
data_31,2024-02-25 11:13:00,1,5.0
data_31,2024-02-25 11:18:00,0,8.0
data_31,2024-02-25 11:26:00,1,11.0
data_31,2024-02-25 11:37:00,0,32.0
data_31,2024-02-25 12:09:00,1,13.0
data_31,2024-02-25 12:22:00,0,22.0
data_31,2024-02-25 12:44:00,1,20.0
data_31,2024-02-25 13:04:00,0,10.0
data_31,2024-02-25 13:14:00,1,12.0
data_31,2024-02-25 13:26:00,0,3.0
data_31,2024-02-25 13:29:00,1,9.0
data_31,2024-02-25 13:38:00,0,1.0
data_31,2024-02-25 13:39:00,1,14.0
data_31,2024-02-25 13:53:00,0,9.0
data_31,2024-02-25 14:02:00,1,13.0
data_31,2024-02-25 14:15:00,0,5.0
data_31,2024-02-25 14:20:00,1,7.0
data_31,2024-02-25 14:27:00,0,2.0
data_31,2024-02-25 14:29:00,1,7.0
data_31,2024-02-25 14:36:00,0,22.0
data_31,2024-02-25 14:58:00,1,16.0
data_31,2024-02-25 15:14:00,0,1.0
data_31,2024-02-25 15:15:00,1,5.0
data_31,2024-02-25 15:20:00,0,20.0
data_31,2024-02-25 15:40:00,1,22.0
data_31,2024-02-25 16:02:00,0,14.0
data_31,2024-02-25 16:16:00,1,9.0
data_31,2024-02-25 16:25:00,0,1.0
data_31,2024-02-25 16:26:00,1,6.0
data_31,2024-02-25 16:32:00,0,5.0
data_31,2024-02-25 16:37:00,1,7.0
data_31,2024-02-25 16:44:00,0,1.0
data_31,2024-02-25 16:45:00,1,47.0
data_31,2024-02-25 17:32:00,0,4.0
data_31,2024-02-25 17:36:00,1,49.0
data_31,2024-02-25 18:25:00,0,301.0
data_31,2024-02-25 23:26:00,1,5.0
data_31,2024-02-25 23:31:00,0,58.0
data_31,2024-02-26 00:29:00,1,5.0
data_31,2024-02-26 00:34:00,0,4.0
data_31,2024-02-26 00:38:00,1,5.0
data_31,2024-02-26 00:43:00,0,2.0
data_31,2024-02-26 00:45:00,1,9.0
data_31,2024-02-26 00:54:00,0,183.0
data_31,2024-02-26 03:57:00,1,5.0
data_31,2024-02-26 04:02:00,0,9.0
data_31,2024-02-26 04:11:00,1,34.0
data_31,2024-02-26 04:45:00,0,18.0
data_31,2024-02-26 05:03:00,1,6.0
data_31,2024-02-26 05:09:00,0,17.0
data_31,2024-02-26 05:26:00,1,8.0
data_31,2024-02-26 05:34:00,0,18.0
data_31,2024-02-26 05:52:00,1,136.0
data_31,2024-02-26 08:08:00,0,15.0
data_31,2024-02-26 08:23:00,1,15.0
data_31,2024-02-26 08:38:00,0,2.0
data_31,2024-02-26 08:40:00,1,10.0
data_31,2024-02-26 08:50:00,0,8.0
data_31,2024-02-26 08:58:00,1,7.0
data_31,2024-02-26 09:05:00,0,2.0
data_31,2024-02-26 09:07:00,1,25.0
data_31,2024-02-26 09:32:00,0,2.0
data_31,2024-02-26 09:34:00,1,5.0
data_31,2024-02-26 09:39:00,0,10.0
data_31,2024-02-26 09:49:00,1,11.0
data_31,2024-02-26 10:00:00,0,2.0
data_31,2024-02-26 10:02:00,1,19.0
data_31,2024-02-26 10:21:00,0,20.0
data_31,2024-02-26 10:41:00,1,15.0
data_31,2024-02-26 10:56:00,0,1.0
data_31,2024-02-26 10:57:00,1,5.0
data_31,2024-02-26 11:02:00,0,25.0
data_31,2024-02-26 11:27:00,1,5.0
data_31,2024-02-26 11:32:00,0,9.0
data_31,2024-02-26 11:41:00,1,5.0
data_31,2024-02-26 11:46:00,0,5.0
data_31,2024-02-26 11:51:00,1,12.0
data_31,2024-02-26 12:03:00,0,5.0
data_31,2024-02-26 12:08:00,1,8.0
data_31,2024-02-26 12:16:00,0,8.0
data_31,2024-02-26 12:24:00,1,9.0
data_31,2024-02-26 12:33:00,0,9.0
data_31,2024-02-26 12:42:00,1,7.0
data_31,2024-02-26 12:49:00,0,2.0
data_31,2024-02-26 12:51:00,1,6.0
data_31,2024-02-26 12:57:00,0,2.0
data_31,2024-02-26 12:59:00,1,6.0
data_31,2024-02-26 13:05:00,0,3.0
data_31,2024-02-26 13:08:00,1,6.0
data_31,2024-02-26 13:14:00,0,5.0
data_31,2024-02-26 13:19:00,1,6.0
data_31,2024-02-26 13:25:00,0,1.0
data_31,2024-02-26 13:26:00,1,28.0
data_31,2024-02-26 13:54:00,0,13.0
data_31,2024-02-26 14:07:00,1,13.0
data_31,2024-02-26 14:20:00,0,13.0
data_31,2024-02-26 14:33:00,1,8.0
data_31,2024-02-26 14:41:00,0,13.0
data_31,2024-02-26 14:54:00,1,5.0
data_31,2024-02-26 14:59:00,0,12.0
data_31,2024-02-26 15:11:00,1,7.0
data_31,2024-02-26 15:18:00,0,9.0
data_31,2024-02-26 15:27:00,1,6.0
data_31,2024-02-26 15:33:00,0,8.0
data_31,2024-02-26 15:41:00,1,21.0
data_31,2024-02-26 16:02:00,0,2.0
data_31,2024-02-26 16:04:00,1,23.0
data_31,2024-02-26 16:27:00,0,8.0
data_31,2024-02-26 16:35:00,1,9.0
data_31,2024-02-26 16:44:00,0,2.0
data_31,2024-02-26 16:46:00,1,8.0
data_31,2024-02-26 16:54:00,0,1.0
data_31,2024-02-26 16:55:00,1,92.0
data_31,2024-02-26 18:27:00,0,25.0
data_31,2024-02-26 18:52:00,1,5.0
data_31,2024-02-26 18:57:00,0,152.0
data_31,2024-02-26 21:29:00,1,16.0
data_31,2024-02-26 21:45:00,0,383.0
data_31,2024-02-27 04:08:00,1,8.0
data_31,2024-02-27 04:16:00,0,11.0
data_31,2024-02-27 04:27:00,1,11.0
data_31,2024-02-27 04:38:00,0,16.0
